address,cluster_id,historic_tranfers_in,historic_tranfers_out,is_contract,is_exchange,is_visible,name,supply_percentage,token_amount,type
0xb331aa229758e0686b501689c36a37f32b174d1a,C-0x24,3285,2172,FALSE,FALSE,TRUE,oryx.eth,0,0,magic
0x58285332c24300e414313713ab77f09f395e7262,C-0x24,972,116,FALSE,FALSE,TRUE,,0,0,magic
0xbaed383ede0e5d9d72430661f3285daa77e9439f,,2022543,4524039,FALSE,TRUE,FALSE,Bybit: Hot Wallet (0xbae),0,0,magic
0x1bc5cf80f308518f000dde4c8f8139268aa014db,,879304,970353,TRUE,TRUE,FALSE,Kyber Network (0x1B...14DB),0,0,magic
0x6bded42c6da8fbf0d2ba55b2fa120c5e0c8d7891,,2797926,3391023,TRUE,TRUE,FALSE,SushiSwap Router (0x6B...7891),0,0,magic
0x6131b5fae19ea4f9d964eac0408e4408b66337b5,,12481878,16109660,TRUE,TRUE,FALSE,Kyber Network MetaAggregationRouterV2 (0x61...37b5),0,0,magic
0x0389879e0156033202c44bf784ac18fc02edee4f,,3121562,3296468,TRUE,TRUE,FALSE,SushiSwap RouteProcessor4 (0x03...eE4f),0,0,magic
0xe4edb277e41dc89ab076a1f049f4a3efa700bce8,,6085569,4390809,TRUE,FALSE,FALSE,Orbiter Finance Bridge (0xE4...bCE8),0,0,magic
0x224d8fd7ab6ad4c6eb4611ce56ef35dec2277f03,,2070773,2520509,TRUE,FALSE,FALSE,Stargate LP Staking (0x22...7F03),0,0,magic
0x111111125421ca6dc452d289314280a0f8842a65,,103736919,104393075,TRUE,TRUE,FALSE,1inch AggregationRouterV6 (0x11...2A65),0,0,magic
0x4c18e3a2e35ad4f324ecd34c88074271d0643edf,,2528,2826,FALSE,TRUE,TRUE,Bithumb Hot Wallet (0x4C...3edf),0,0,magic
0x2407b9b9662d970ece2224a0403d3b15c7e4d1fe,,8722,7684,FALSE,TRUE,FALSE,CoinDCX Hot Wallet (0x24...D1FE),0,0,magic
0x9008d19f58aabd9ed0d60971565aa8510560ab41,,22805161,22862705,TRUE,TRUE,FALSE,CoW Protocol Settlement (0x90...ab41),0,0,magic
0x6ea77f83ec8693666866ece250411c974ab962a8,,30623271,40069564,TRUE,FALSE,FALSE,1inch LeftoverExchanger (0x6E...62a8),0,0,magic
0x03ad6e077fdf71fa80497cc0ca117b255172d4d8,,3140,18599,FALSE,FALSE,TRUE,,0,0,magic
0x6ff5693b99212da76ad316178a184ab56d299b43,,90957422,152894173,TRUE,TRUE,FALSE,Uniswap: UniversalRouter,0,0,magic
0xf250ee103b8e4c5b9825a270e5c70ea0c113c854,,4960,39537,FALSE,TRUE,FALSE,CoinDCX (0xf2...c854),0,0,magic
0x04eaa449df02c4fe4293de49a488ab47539a1149,C-0x34,708,13,FALSE,FALSE,TRUE,,0,0,magic
0xfd92f4e91d54b9ef91cc3f97c011a6af0c2a7eda,,1236661,2325550,FALSE,TRUE,FALSE,OKX Hot Wallet (0xFd...7eDa),0,0,magic
0xaa855c501a77385a5827bd7179a66d967fe35927,,1803,1552,FALSE,FALSE,TRUE,"""ABCAB12"" on OpenSea",0,0,magic
0x4cc7a9a050a90b73ef1122a4fa665a9dd11683a8,,13321,3447,FALSE,FALSE,FALSE,Flow Traders,0,0,magic
0x1b1d2149d656f8ca33fb633e6f642b5a2426b53d,,302182,267755,FALSE,TRUE,FALSE,ChangeNOW: Hot Wallet (0x1b...b53d),0,0,magic
0xb5203e8e6876b513e3006fbbb6831f6775c52ba3,C-0x77,592,170,FALSE,FALSE,TRUE,,0,0,magic
0x624010dd241da943c38b031edff5d56b9af13aab,,128,42,FALSE,FALSE,TRUE,,0,0,magic
0x739120ade7ed878fca5bbdb806263a8258fe2360,,712783,2434735,FALSE,TRUE,FALSE,Coinbase Hot Wallet (0x73...2360),0,0,magic
0xee14be706e18a02d7d21246fbc05bd55a8ae90d7,,3228,6097,FALSE,TRUE,TRUE,Upbit Hot Wallet (0xEe...90D7),0,0,magic
0xd266d61ac22c2a2ac2dd832e79c14ea152c998d6,,23105,9754,FALSE,FALSE,TRUE,Master Ventures,0,0,magic
0xae357d83342113a77556db77d4ce9031693dfe33,,1983,470,FALSE,TRUE,TRUE,Sun Crypto (0xaE...fE33),0,0,magic
0xaaa2eefaa696200fc347adc0316dbf20ea6936cb,,50166,116569,TRUE,FALSE,FALSE,,0,0,magic
0xf1ceb16d94083606db7f4d98400554f17125483b,,124566,91508,TRUE,TRUE,FALSE,Arctic Bastion (1inch Resolver) Proxy (EIP-1967 Transparent) (0xF1...483B),0,0,magic
0x9d84fc10bd28dc2e098cb2fa7426ae674b98ca81,,830,8,FALSE,FALSE,FALSE,,0,0,magic
0x0e69bb0a192a66d847e3bdc3f7eaeb905cfe76c4,C-0x9c,535,17,FALSE,FALSE,TRUE,,0,0,magic
0x26ef8a59e5e7a66f1bb0c4e48c7af89ce2f527f4,,491,75838,FALSE,TRUE,TRUE,Upbit (0x26...27F4),0,0,magic
0x07de8db1a9d7d8d317f216e91cc7b8542a61f109,C-0x59,1025,159,FALSE,FALSE,TRUE,,0,0,magic
0x1bff412b4dcacc0bf61b9f18f8cfd45607a5a893,,1959,2741,FALSE,TRUE,TRUE,,0,0,magic
0xaaaff093bbda998bfd1026689affe711f5eeaabc,,9039,18062,FALSE,FALSE,TRUE,,0,0,magic
0xc38e4e6a15593f908255214653d3d947ca1c2338,,8042619,13210884,TRUE,FALSE,FALSE,Mayan Finance MayanSwift,0,0,magic
0x5d690f75a535bb1120d6996c75cba026247a0e6f,,1856,1485,FALSE,FALSE,FALSE,,0,0,magic
0x91604f590d66ace8975eed6bd16cf55647d1c499,,4413,3502346,FALSE,FALSE,FALSE,,0,0,magic
0xd2b37ade14708bf18904047b1e31f8166d39612b,,26758154,39472202,TRUE,TRUE,FALSE,Sushiswap Route Processor 9 3,0,0,magic
0xe7b1be1ab9466290f5bf41052bd3ff63c70ceb16,,55,10092,TRUE,FALSE,FALSE,DividendTracker (DIVIDENDTRACKER),0,0,magic
0x57bb7989a2423a86e6dcc622b7fa18c99bc6f89d,,373,153,FALSE,FALSE,TRUE,,0,0,magic
0x51f921fe904d11b816c64e08a24a7f7437456dd7,,545,356,FALSE,FALSE,TRUE,,0,0,magic
0x6c1540f1c1292248c643d8928b80cfbbd05f70ca,,516,59332,FALSE,TRUE,FALSE,Upbit (0x6C...70ca),0,0,magic
0x40ebc1ac8d4fedd2e144b75fe9c0420be82750c6,,751472,2709332,FALSE,TRUE,FALSE,Coinbase Hot Wallet (0x40...50c6),0,0,magic
0x831cc616d45efa37f429f35b3f89537eef130778,,19,65,FALSE,FALSE,FALSE,,0,0,magic
0x422fa696dbb11938d5904d08a465fad7e9c630c0,,1574,153,FALSE,FALSE,FALSE,,0,0,magic
0xb3c38c81932c67ce6b52331914975282a7bb02ef,,1075,163,FALSE,FALSE,TRUE,,0,0,magic
0xfcacdbd791b7cdb0d79769727b608e2804805ac8,,2130,602,FALSE,FALSE,FALSE,,0,0,magic
0xf525ff21c370beb8d9f5c12dc0da2b583f4b949f,,37569634,43943852,TRUE,TRUE,FALSE,0x BaseSettler (0xf5...949F),0,0,magic
0xdb6f1920a889355780af7570773609bd8cb1f498,,105414324,130967696,TRUE,TRUE,FALSE,0x (0xdB...f498),0,0,magic
0x37bf52cb521bdd3174e2d0a21eaa440d6719812b,,67,47,FALSE,FALSE,FALSE,,0,0,magic
0x8c826f795466e39acbff1bb4eeeb759609377ba1,,312182,5642766,TRUE,FALSE,FALSE,Gas.Zip,0,0,magic
0xacae3895406a75ab8c6c0a72ecdfc48b269ff23c,,340,147,FALSE,FALSE,TRUE,,0,0,magic
0x11ddd59c33c73c44733b4123a86ea5ce57f6e854,,21786325,23495144,TRUE,TRUE,FALSE,KyberSwap,0,0,magic
0xf8191d98ae98d2f7abdfb63a9b0b812b93c873aa,,141876,389643,FALSE,TRUE,FALSE,Wintermute Hot Wallet (0xf8...73aa),0,0,magic
0xa7bc7979396f93a4842d29dc32c45cb7516529b4,,2024,978,FALSE,FALSE,TRUE,,0,0,magic
0xbec9c6ec58a532cd8aca0af9ce28bf814651b917,,635852,243030,FALSE,FALSE,FALSE,,0,0,magic
0x8880e0c29d65e043d58ba3f897750e932e1d59af,C-0xb2,490,238,FALSE,FALSE,TRUE,,0,0,magic
0xf9b81de301f92fd554e16c145d0304ebb2e0457d,,1367,81,FALSE,FALSE,TRUE,,0,0,magic
0xe74ecf2d2be898a0c6fa600335cc6a3ebb5224a8,C-0x2d,135,147,FALSE,FALSE,TRUE,,0,0,magic
0x5bf2dd02a066bcf31148a4000f9eab0057c4561c,C-0x0f,11,15,FALSE,FALSE,TRUE,,0,0,magic
0x0e7a24a298f8386b5a3d93e58633d55cbc6b1f01,C-0x80,338,34,FALSE,FALSE,TRUE,,0,0,magic
0xd486ba8110e1883e8f4d8f713a91ffc07d355ef1,C-0xf0,821,46,FALSE,FALSE,TRUE,,0,0,magic
0x70e462ea70c4ed7adea2cbc0defe0970659213ea,C-0xae,2,5,FALSE,FALSE,TRUE,,0,0,magic
0x46be6ecb90794dd63a69f47cb77c6b91aca7fca6,,6,1,FALSE,FALSE,TRUE,,0,0,magic
0x6ebe822a1b55df3e548a4ee145d68ddb25ae3d16,,12,6,FALSE,FALSE,FALSE,,0,0,magic
0x0a2854fbbd9b3ef66f17d47284e7f899b9509330,,12614720,19963793,TRUE,FALSE,FALSE,MetaMask: Spender,0,0,magic
0xd5f509aa81b033f1a61b2d2ed8c74b4756fb36b1,C-0x54,723,112,FALSE,FALSE,TRUE,,0,0,magic
0xb4807865a786e9e9e26e6a9610f2078e7fc507fb,,768301,1750604,FALSE,TRUE,FALSE,Coinbase Hot Wallet (0xB4...07fB),0,0,magic
0x763b8c2ae5330c56e66f2ebf56ec8f6035f9d099,,232,20,TRUE,FALSE,FALSE,Gnosis Safe Proxy,0,0,magic
0x245bd9576d3adcfa6c227e3a43641889e5ca0a94,,49,5,FALSE,FALSE,FALSE,,0,0,magic
